회원번호,회원상태,성별,나이,등록카드,결혼,구독여부,주소지,세부주소지
81376320,정상회원,여,51,우리은행,미혼,,경기도,가평군
81704832,정상회원,여,46,국민은행,미혼,False,울산광역시,동구
82202240,정상회원,여,59,국민카드,미혼,False,인천광역시,남동구
82426816,정상회원,여,36,연결앱결제,미혼,False,충청남도,아산시
82428672,정상회원,여,66,농협중앙회,기혼,False,충청남도,아산시
82430528,정상회원,여,49,광주은행,기혼,False,서울특별시,마포구
82707072,정상회원,여,55,국민은행,미혼,False,세종특별자치시,나성북1로
82805440,정상회원,여,43,농협중앙회,기혼,True,경기도,여주시
83100544,정상회원,여,46,농협중앙회,미혼,False,부산광역시,사상구
83560832,정상회원,여,41,롯데카드,미혼,True,경상남도,창원시
83562688,정상회원,여,56,국민카드,미혼,False,서울특별시,강남구
83573824,정상회원,여,66,국민은행,미혼,False,부산광역시,사상구
83642496,정상회원,여,43,신한카드,기혼,False,서울특별시,관악구
83670336,정상회원,여,52,신한은행,미혼,False,서울특별시,마포구
83688896,정상회원,남,81,신한은행,미혼,,서울특별시,중구
83865216,정상회원,여,53,연결앱결제,기혼,,경기도,수원시
83904192,정상회원,여,46,기업은행,기혼,False,부산광역시,남구
84128768,정상회원,여,58,우리은행,미혼,True,경기도,수원시
84332928,정상회원,여,48,기업은행,미혼,False,부산광역시,사하구
84360768,정상회원,여,57,새마을금고,기혼,False,대구광역시,중구
84702272,정상회원,여,45,신한은행,미혼,True,서울특별시,양천구
85093888,정상회원,여,70,국민은행,기혼,,인천광역시,연수구
85095744,정상회원,여,65,BC카드,기혼,,경기도,용인시
85127296,정상회원,여,46,외환은행,미혼,False,경상남도,김해시
85413120,정상회원,여,61,농협중앙회,미혼,False,부산광역시,사상구
85582016,정상회원,여,53,연결앱결제,기혼,False,경기도,평택시
85849280,정상회원,여,50,국민은행,미혼,False,세종특별자치시,조치원읍
86803264,정상회원,남,40,롯데카드,미혼,True,경상남도,거제시
86929472,정상회원,여,52,롯데카드,미혼,False,전라남도,고흥군
86935040,정상회원,여,48,새마을금고,미혼,False,광주광역시,북구
86938752,정상회원,여,71,우리은행,기혼,True,전라남도,광양시
86940608,정상회원,여,45,현대카드,미혼,False,전라북도,군산시
86953600,정상회원,여,61,광주은행,미혼,True,전라남도,목포시
86968448,정상회원,여,46,우리은행,미혼,,강원도,춘천시
86981440,정상회원,남,53,연결앱결제,미혼,,경상북도,의성군
86983296,정상회원,여,43,연결앱결제,기혼,False,경상남도,창원시
86985152,정상회원,여,54,삼성카드,미혼,False,경상북도,경산시
86990720,정상회원,여,47,우리은행,미혼,,부산광역시,연제구
87025984,정상회원,여,37,SC제일은행,미혼,False,대전광역시,중구
87476992,정상회원,여,51,미래에셋증권,미혼,False,대전광역시,동구
87536384,정상회원,여,42,삼성카드,미혼,False,부산광역시,부산진구
87586496,정상회원,여,43,삼성카드,미혼,False,전라북도,무주군
87592064,정상회원,여,65,대구은행,,False,경상북도,경산시
87619904,정상회원,여,63,기업은행,미혼,False,전라북도,군산시
88191552,정상회원,여,39,우체국,미혼,False,부산광역시,북구
88759488,정상회원,여,55,국민은행,기혼,False,세종특별자치시,도움1로
88772480,정상회원,여,45,농협중앙회,미혼,True,부산광역시,서구
88831872,정상회원,여,69,국민은행,미혼,False,부산광역시,부산진구
89023040,정상회원,여,40,국민은행,기혼,False,전라남도,목포시
89420224,정상회원,여,41,롯데카드,미혼,False,인천광역시,계양구
89518592,정상회원,여,34,국민은행,기혼,False,강원도,원주시
89529728,정상회원,여,43,연결앱결제,미혼,False,울산광역시,울주군
89537152,정상회원,여,38,신한은행,미혼,False,인천광역시,남구
89579840,정상회원,여,45,롯데카드,미혼,False,대구광역시,달서구
89886080,정상회원,여,39,롯데카드,미혼,False,경상남도,창원시
89913920,정상회원,여,54,신한은행,미혼,True,대전광역시,유성구
90233152,정상회원,여,42,기업은행,미혼,False,경기도,고양시
90288832,정상회원,여,41,롯데카드,기혼,,충청북도,청주시
90492992,정상회원,여,37,농협중앙회,미혼,,부산광역시,동래구
90903168,정상회원,여,39,신한은행,미혼,False,경상북도,구미시
90910592,정상회원,여,42,농협중앙회,미혼,False,강원도,철원군
90916160,정상회원,여,45,신한카드,미혼,False,대전광역시,동구
91287360,정상회원,여,74,신한은행,미혼,,경기도,용인시
91409856,정상회원,여,42,신한은행,미혼,False,서울특별시,마포구
91420992,정상회원,여,42,국민은행,미혼,False,충청북도,청주시
91422848,정상회원,여,45,롯데카드,미혼,False,서울특별시,성동구
91430272,정상회원,여,54,신한은행,미혼,,경기도,용인시
91992640,정상회원,여,43,롯데카드,미혼,False,대전광역시,동구
92014912,정상회원,여,74,국민은행,기혼,False,경기도,수원시
92018624,정상회원,여,37,국민은행,미혼,True,부산광역시,해운대구
92350848,정상회원,여,43,국민카드,미혼,False,서울특별시,은평구
92369408,정상회원,여,43,신한은행,미혼,,대구광역시,북구
92371264,정상회원,여,55,국민은행,기혼,False,전라남도,목포시
92430656,정상회원,여,66,미래에셋증권,기혼,False,부산광역시,해운대구
92514176,정상회원,여,54,신한은행,미혼,False,전라북도,남원시
92731328,정상회원,여,57,국민은행,미혼,False,전라남도,순천시
92835264,정상회원,여,65,우리은행,미혼,,충청남도,당진시
93013440,정상회원,여,49,연결앱결제,미혼,False,경기도,부천시
93044992,정상회원,여,68,광주은행,미혼,True,경상북도,구미시
93098816,정상회원,여,48,신한은행,미혼,False,부산광역시,연제구
93284416,정상회원,여,57,농협중앙회,미혼,False,전라북도,익산시
93390208,정상회원,여,48,연결앱결제,미혼,False,경상남도,진주시
93731712,정상회원,남,62,연결앱결제,미혼,,부산광역시,금정구
93971136,정상회원,여,44,부산은행,미혼,False,서울특별시,강서구
94050944,정상회원,여,69,하나은행,미혼,True,경상남도,창원시
94060224,정상회원,여,57,신한은행,기혼,False,서울특별시,동대문구
94214272,탈퇴,여,68,국민카드,기혼,False,전라북도,익산시
94266240,정상회원,여,49,농협중앙회,미혼,False,경기도,남양주시
94271808,정상회원,여,42,기업은행,미혼,False,세종특별자치시,노을3로
94754368,정상회원,여,58,현대카드,기혼,False,충청북도,충주시
94971520,정상회원,여,46,국민은행,미혼,False,경기도,평택시
94997504,정상회원,여,44,연결앱결제,미혼,True,경상북도,칠곡군
95001216,정상회원,여,56,신한은행,기혼,,서울특별시,마포구
95114432,정상회원,남,61,기업은행,미혼,False,서울특별시,성동구
95118144,정상회원,남,44,롯데카드,미혼,True,경기도,용인시
95947776,정상회원,여,56,BC카드,기혼,,경기도,용인시
96155648,정상회원,여,48,우리은행,미혼,,전라남도,목포시
96200192,정상회원,여,40,우리은행,미혼,False,서울특별시,동작구
96207616,정상회원,여,41,연결앱결제,기혼,,강원도,고성군
96315264,정상회원,여,61,우리은행,미혼,,인천광역시,미추홀구
96679040,정상회원,여,46,농협중앙회,미혼,False,경기도,용인시
96714304,정상회원,여,47,신한은행,기혼,,인천광역시,서구
96719872,정상회원,여,42,BC카드,미혼,False,전라북도,김제시
96847936,정상회원,여,39,BC카드,미혼,False,충청남도,당진시
97096640,정상회원,여,51,연결앱결제,미혼,False,경상남도,사천시
97120768,정상회원,여,47,신한은행,미혼,False,부산광역시,영도구
97128192,정상회원,여,48,농협중앙회,미혼,True,강원도,춘천시
97130048,정상회원,여,41,씨티은행,미혼,False,서울특별시,마포구
97135616,정상회원,여,50,국민은행,,,강원도,태백시
97141184,정상회원,여,46,롯데카드,미혼,False,대구광역시,달서구
97219136,정상회원,여,44,신한은행,,False,부산광역시,해운대구
97532800,정상회원,여,59,농협중앙회,미혼,False,경상남도,창원시
97553216,정상회원,여,53,국민은행,기혼,False,강원도,원주시
98169408,정상회원,여,63,롯데카드,기혼,True,경기도,용인시
98204672,정상회원,여,66,연결앱결제,기혼,False,충청북도,음성군
98223232,정상회원,여,41,농협중앙회,,False,대구광역시,수성구
98258496,정상회원,여,48,국민은행,기혼,False,인천광역시,남동구
98262208,정상회원,여,49,국민은행,,False,전라남도,광양시
99062144,정상회원,여,48,씨티은행,,False,경기도,화성시
99257024,정상회원,여,50,연결앱결제,,False,전라북도,익산시
99268160,정상회원,여,61,신한은행,,False,충청북도,청주시
99661632,정상회원,여,36,국민은행,,True,전라남도,순천시
99763712,정상회원,여,40,국민은행,미혼,True,충청북도,진천군
99912192,정상회원,여,56,농협중앙회,미혼,True,전라북도,완주군
99995712,정상회원,여,58,국민은행,,False,충청남도,천안시
100134912,정상회원,여,41,신한은행,기혼,False,인천광역시,미추홀구
100224000,정상회원,여,55,롯데카드,기혼,False,서울특별시,광진구
100225856,정상회원,여,40,롯데카드,기혼,False,경기도,수원시
100548800,정상회원,여,45,국민은행,미혼,False,충청남도,아산시
100856896,정상회원,여,50,BC카드,,False,대구광역시,수성구
100932992,정상회원,여,42,신한은행,기혼,False,경기도,용인시
100955264,정상회원,여,77,국민은행,,False,부산광역시,수영구
101035072,정상회원,여,38,농협중앙회,,False,서울특별시,성북구
101300480,정상회원,여,44,우리은행,,False,경상남도,거제시
101319040,정상회원,여,59,국민은행,기혼,False,경기도,수원시
101554752,정상회원,여,34,신한은행,기혼,False,서울특별시,서대문구
101760768,정상회원,여,56,신한카드,,,부산광역시,서구
101946368,정상회원,여,38,국민은행,기혼,False,전라남도,광양시
102178368,정상회원,여,35,우리은행,기혼,False,경상남도,사천시
102328704,정상회원,남,36,롯데카드,기혼,False,부산광역시,동래구
102560704,정상회원,여,44,연결앱결제,미혼,,경기도,용인시
102911488,정상회원,여,51,농협중앙회,,,경기도,남양주시
103013568,정상회원,여,47,국민카드,기혼,True,울산광역시,울주군
103700288,정상회원,여,51,신한은행,기혼,False,전라남도,화순군
103705856,정상회원,여,43,롯데카드,,False,경상남도,김해시
104303488,정상회원,여,38,국민은행,미혼,True,서울특별시,강남구
104353600,정상회원,남,61,롯데카드,미혼,True,대구광역시,중구
104355456,정상회원,여,40,롯데카드,,False,경상남도,김해시
104663552,정상회원,여,52,씨티은행,기혼,False,경상북도,구미시
104678400,정상회원,여,49,하나은행,,False,대전광역시,동구
104683968,정상회원,여,64,국민은행,,False,강원도,강릉시
104735936,정상회원,여,62,우리은행,기혼,True,전라북도,전주시
104754496,정상회원,여,48,연결앱결제,기혼,False,전라남도,목포시
104800896,정상회원,여,59,BC카드,미혼,True,전라북도,군산시
104871424,정상회원,여,56,국민카드,기혼,False,충청남도,아산시
105060736,탈퇴,여,49,롯데카드,기혼,False,대구광역시,달서구
105071872,정상회원,여,70,신한카드,,False,전라남도,장성군
105634240,정상회원,여,51,신한은행,미혼,,서울특별시,마포구
105756736,정상회원,여,60,하나은행,미혼,False,광주광역시,서구
105758592,정상회원,여,58,우리은행,기혼,False,경상남도,진주시
105895936,정상회원,남,40,농협중앙회,기혼,False,대구광역시,달서구
106174336,정상회원,남,62,신한은행,,True,경상북도,구미시
